Date,ESGV,FXAIX,SSIAX,VICE,Mkt-RF,SMB,HML,RF,ESGV_DIFF,FXAIX_DIFF,SSIAX_DIFF,VICE_DIFF
2018-12-07,-0.025043181804391357,-0.023155096552047172,-0.018454313015716428,-0.019740215173767783,-0.0236,0.0021,0.013300000000000001,0.0001,-0.025143181804391356,-0.02325509655204717,-0.018554313015716428,-0.019840215173767783
2018-12-10,0.0015499546111017448,0.0017317122684816777,0.002350060606170379,0.004303104261786261,0.001,-0.0011,-0.016200000000000003,0.0001,0.0014499546111017448,0.0016317122684816777,0.002250060606170379,0.004203104261786261
2018-12-11,0.0,-0.0003240580446949304,-0.000586109443480809,-0.0064268710476363955,-0.0008,-0.0006,-0.0042,0.0001,-0.0001,-0.00042405804469493037,-0.000686109443480809,-0.006526871047636396
2018-12-12,0.006854074801864396,0.005404150357311455,0.004692303726436808,0.010694332630059478,0.0068000000000000005,0.0058,-0.0018,0.0001,0.006754074801864396,0.005304150357311454,0.004592303726436808,0.010594332630059478
2018-12-13,-0.0028549024080257723,0.0,-0.0011677660119659983,-0.009301208533950223,-0.0026,-0.0151,-0.0019,0.0001,-0.002954902408025772,-0.0001,-0.0012677660119659983,-0.009401208533950222
2018-12-14,-0.017176626600046707,-0.019154509537704367,-0.014026871429696497,-0.016365169427147164,-0.0189,-0.0007000000000000001,0.005,0.0001,-0.017276626600046707,-0.019254509537704367,-0.014126871429696496,-0.016465169427147163
2018-12-17,-0.021734508489345217,-0.02069041615833478,-0.013633598858960871,-0.021234704352110723,-0.0213,-0.0026,0.0108,0.0001,-0.021834508489345216,-0.02079041615833478,-0.01373359885896087,-0.021334704352110722
2018-12-18,0.0013744483710080857,0.0001127650284595827,0.0018028248116979118,-0.005144264477631277,-0.0003,0.0002,-0.0060999999999999995,0.0001,0.0012744483710080857,1.276502845958269e-05,0.0017028248116979117,-0.005244264477631278
2018-12-19,-0.01601104858419866,-0.015250522114932052,-0.00899813369557767,-0.010791307034829334,-0.0158,-0.0062,0.0002,0.0001,-0.01611104858419866,-0.015350522114932052,-0.00909813369557767,-0.010891307034829333
2018-12-20,-0.016271389503362377,-0.01571662125139639,-0.01271190940141953,-0.009091010511792397,-0.016200000000000003,-0.0029,0.0097,0.0001,-0.016371389503362376,-0.01581662125139639,-0.01281190940141953,-0.009191010511792396
2018-12-21,-0.0212667123826229,-0.02062945128902105,-0.013488702810282804,-0.0174310659181941,-0.0217,-0.0055000000000000005,0.0077,0.0001,-0.021366712382622898,-0.02072945128902105,-0.013588702810282804,-0.0175310659181941
2018-12-24,-0.026315608389555267,-0.027014031183851372,-0.016159089546276095,-0.018207368152536985,-0.0255,0.01,-0.0048,0.0001,-0.026415608389555267,-0.027114031183851372,-0.016259089546276095,-0.018307368152536984
2018-12-26,0.04971275864384084,0.049535231252086254,0.03348082194441537,0.02520211185483734,0.0506,-0.0006,-0.0102,0.0001,0.049612758643840835,0.04943523125208625,0.03338082194441537,0.02510211185483734
2018-12-27,0.010186995665683263,0.008740251513663422,0.007334955546634436,0.0027369133950874147,0.0078000000000000005,-0.0068000000000000005,-0.0014000000000000002,0.0001,0.010086995665683263,0.008640251513663422,0.007234955546634436,0.002636913395087415
2018-12-28,0.0002346491550826446,-0.0010872313034233638,0.0,0.005129372869236537,-0.0003,0.0077,0.0026,0.0001,0.00013464915508264462,-0.0011872313034233639,-0.0001,0.005029372869236537
2018-12-31,0.008206351753459185,0.008568651538715999,0.006674808740989802,0.001919496681362265,0.009000000000000001,-0.0011,-0.0046,0.0001,0.008106351753459185,0.008468651538716,0.006574808740989801,0.0018194966813622649
2019-01-02,0.000930187731049692,0.0012630988799915421,0.0,-0.003598132766931661,0.0023,0.006,0.0113,0.0001,0.0008301877310496919,0.001163098879991542,-0.0001,-0.0036981327669316608
2019-01-03,-0.025325389242390584,-0.02453866053648812,-0.0156720743214791,-0.006378057885778832,-0.0245,0.0036,0.012,0.0001,-0.025425389242390583,-0.02463866053648812,-0.0157720743214791,-0.006478057885778832
2019-01-04,0.035995150040791124,0.034324870680732644,0.022045172600755336,0.026572927664442192,0.0355,0.0040999999999999995,-0.006999999999999999,0.0001,0.03589515004079112,0.03422487068073264,0.021945172600755337,0.026472927664442193
2019-01-07,0.009434100203621343,0.007046211860688434,0.005392503025544393,0.011540233028499491,0.009399999999999999,0.0101,-0.0074,0.0001,0.009334100203621343,0.006946211860688434,0.005292503025544393,0.011440233028499492
2019-01-08,0.011169411711148047,0.009705330137202761,0.00893914666601714,0.005772461787235894,0.0101,0.0054,-0.0063,0.0001,0.011069411711148048,0.009605330137202762,0.00883914666601714,0.005672461787235894
2019-01-09,0.0056357479798065935,0.004470913361543261,0.002953277481011485,-9.03472901576663e-05,0.005600000000000001,0.0046,0.001,0.0001,0.005535747979806593,0.00437091336154326,0.002853277481011485,-0.00019034729015766628
2019-01-10,0.002914048659020896,0.004450745337970519,0.003533565695315488,0.009671876538880353,0.0042,0.0003,-0.0046,0.0001,0.002814048659020896,0.004350745337970518,0.0034335656953154883,0.009571876538880354
2019-01-11,0.0006705527733237293,-0.00011078671370334803,0.0,0.0076544418068571485,-0.0001,0.0012,0.0022,0.0001,0.0005705527733237293,-0.00021078671370334802,-0.0001,0.007554441806857148
2019-01-14,-0.00536073930895864,-0.005096486711679837,-0.00352112357384593,-0.010794778597058241,-0.006,-0.006,0.009399999999999999,0.0001,-0.00546073930895864,-0.005196486711679838,-0.00362112357384593,-0.01089477859705824
2019-01-15,0.011677491074893354,0.010690654155237622,0.008244873094187755,0.002604664561634218,0.0106,0.0,-0.0088,0.0001,0.011577491074893354,0.010590654155237623,0.008144873094187755,0.002504664561634218
2019-01-16,0.00377379781926801,0.002203506278405598,0.0005845057885891514,0.0012094472042416538,0.0028000000000000004,0.0003,0.0092,0.0001,0.00367379781926801,0.0021035062784055983,0.0004845057885891514,0.0011094472042416537
2019-01-17,0.006191913443611918,0.0076958006156286896,0.004670051241262074,0.008812947205915966,0.0075,0.0011,-0.0024,0.0001,0.006091913443611918,0.007595800615628689,0.004570051241262074,0.008712947205915967
2019-01-18,0.013846049885057887,0.013309872776919196,0.009297022513196751,0.010687453863083896,0.0129,-0.0037,0.0011,0.0001,0.013746049885057888,0.013209872776919197,0.009197022513196752,0.010587453863083896
2019-01-22,-0.014090577037300545,-0.014211782249215266,-0.007484436832751462,-0.01342630684677959,-0.015300000000000001,-0.0040999999999999995,0.0032,0.0001,-0.014190577037300544,-0.014311782249215265,-0.007584436832751462,-0.01352630684677959
2019-01-23,0.00043981934082126806,0.0022935669234758205,0.0005801017928812602,0.006671099702049821,0.0015,-0.0039000000000000003,-0.0014000000000000002,0.0001,0.00033981934082126807,0.0021935669234758206,0.0004801017928812602,0.006571099702049821
2019-01-24,0.003516140423895475,0.0013077105331307237,0.00231895012832406,-0.01170755120497502,0.0023,0.0044,0.0,0.0001,0.0034161404238954754,0.0012077105331307237,0.00221895012832406,-0.011807551204975019
2019-01-25,0.008979631352857398,0.008597064725830661,0.007518844775067368,0.0029056268830331966,0.009000000000000001,0.0046,-0.0034999999999999996,0.0001,0.008879631352857398,0.008497064725830662,0.007418844775067368,0.0028056268830331968
2019-01-28,-0.0075971548600647365,-0.007876436507867735,-0.004592638742186628,0.0039225578853390175,-0.008,-0.0017000000000000001,0.0062,0.0001,-0.007697154860064737,-0.007976436507867734,-0.004692638742186628,0.0038225578853390177
2019-01-29,-0.0030619699942652234,-0.0014137384723489355,-0.0017299355106811243,0.0029746514150337244,-0.0019,-0.0001,0.0017000000000000001,0.0001,-0.0031619699942652233,-0.0015137384723489355,-0.0018299355106811243,0.0028746514150337246
2019-01-30,0.015357478405819025,0.015682842780661455,0.012709180348462024,0.019477691592113988,0.0151,-0.0015,-0.009399999999999999,0.0001,0.015257478405819026,0.015582842780661455,0.012609180348462024,0.01937769159211399
2019-01-31,0.010155555339504074,0.008792563104782491,0.005704611821707228,0.016630437694525435,0.0092,0.0011,-0.0108,0.0001,0.010055555339504075,0.008692563104782492,0.005604611821707228,0.016530437694525436
2019-02-01,0.0,0.0010629159386970066,-0.00170147932808129,0.003288688265409956,0.0014000000000000002,-0.0014000000000000002,0.0042,0.0001,-0.0001,0.0009629159386970066,-0.0018014793280812901,0.003188688265409956
2019-02-04,0.0077005866430184255,0.0066892858591640625,0.0051134664693686105,0.004683002667667413,0.0072,0.005,-0.0045000000000000005,0.0001,0.007600586643018425,0.006589285859164062,0.00501346646936861,0.004583002667667413
2019-02-05,0.0033962268260949724,0.004746420734680568,0.004522324810585454,0.0048305147091476375,0.0043,-0.0009,-0.006,0.0001,0.0032962268260949726,0.004646420734680567,0.004422324810585454,0.004730514709147637
2019-02-06,-0.0006345797537329334,-0.0020997515534125766,-0.0011254913651217446,-0.0031206127718392818,-0.0022,-0.0003,0.0006,0.0001,-0.0007345797537329335,-0.0021997515534125764,-0.0012254913651217447,-0.0032206127718392816
2019-02-07,-0.008890760416849441,-0.009257131219780113,-0.00450703809294295,-0.005922153436121236,-0.009300000000000001,-0.0014000000000000002,0.0039000000000000003,0.0001,-0.00899076041684944,-0.009357131219780112,-0.00460703809294295,-0.006022153436121236
2019-02-08,-0.0004271473151594707,0.0010617021254837322,0.0005660940741656351,0.008510704541199399,0.0009,0.0005,-0.0068000000000000005,0.0001,-0.0005271473151594707,0.0009617021254837322,0.00046609407416563507,0.0084107045411994
2019-02-11,0.0032052690352171176,0.0007424373295548126,0.0011310024194488566,0.0004218565761064941,0.0014000000000000002,0.0066,0.0022,0.0001,0.0031052690352171178,0.0006424373295548125,0.0010310024194488566,0.0003218565761064941
2019-02-12,0.012779439910882928,0.012930654239110329,0.009039757966857076,0.021088104490911475,0.013600000000000001,0.0002,-0.0017000000000000001,0.0001,0.012679439910882929,0.012830654239110329,0.008939757966857077,0.020988104490911475
2019-02-13,0.0031545466385078935,0.003139033300022964,0.002239315436727063,0.0084676806102284,0.0028000000000000004,0.0006,0.0007000000000000001,0.0001,0.0030545466385078937,0.0030390333000229644,0.002139315436727063,0.008367680610228401
2019-02-14,-0.001886742962176502,-0.002294687466564249,-0.0011172099001984792,-0.0017202988460390811,-0.0021,0.0052,-0.0058,0.0001,-0.0019867429621765018,-0.002394687466564249,-0.0012172099001984793,-0.0018202988460390812
2019-02-15,0.009871855719031819,0.010872913519413219,0.007270741148116766,0.00734423370437054,0.0113,0.0026,0.0048,0.0001,0.00977185571903182,0.01077291351941322,0.007170741148116766,0.007244233704370539
2019-02-19,0.0018718310443039954,0.001654974540353793,0.001110600195061373,0.003176875465177087,0.0019,0.0029,0.0028000000000000004,0.0001,0.0017718310443039953,0.001554974540353793,0.001010600195061373,0.003076875465177087
2019-02-20,0.001660786710953266,0.0019616052444721976,0.0011091542971122248,0.012992338995956532,0.0019,0.0022,0.005600000000000001,0.0001,0.0015607867109532659,0.0018616052444721976,0.0010091542971122248,0.012892338995956532
2019-02-21,-0.0033159843418985036,-0.0035037953509576836,-0.0033239899071346724,0.0,-0.0037,-0.0007000000000000001,-0.0023,0.0001,-0.0034159843418985034,-0.0036037953509576834,-0.003423989907134672,-0.0001
2019-02-22,0.007069982253230078,0.00641162700129394,0.006670365638905329,0.005571185842357718,0.006500000000000001,0.0055000000000000005,-0.0147,0.0001,0.006969982253230078,0.00631162700129394,0.006570365638905329,0.005471185842357717
2019-02-25,0.0020647364769541543,0.001438738798847261,0.001104361114055985,-0.0007574363341658064,0.0015,-0.0026,-0.0018,0.0001,0.0019647364769541545,0.001338738798847261,0.001004361114055985,-0.0008574363341658064
2019-02-26,-0.0016482230405412412,-0.0008210729653037596,0.0,-0.0021139894738294585,-0.0016,-0.0063,-0.0032,0.0001,-0.0017482230405412413,-0.0009210729653037597,-0.0001,-0.0022139894738294583
2019-02-27,-0.0004129397005392388,-0.0004106265739517445,-0.0005515182594861834,0.0,0.0009,0.002,-0.0012,0.0001,-0.0005129397005392388,-0.0005106265739517446,-0.0006515182594861834,-0.0001
2019-02-28,-0.002477602274950863,-0.0024655961033324125,-0.002207503170293723,0.002518195221230979,-0.0031,0.0001,-0.0025,0.0001,-0.002577602274950863,-0.0025655961033324124,-0.002307503170293723,0.002418195221230979
2019-03-01,0.007244812674582324,0.006900100960555378,0.004977817488199809,0.006379572248860654,0.0072,0.0028000000000000004,-0.0040999999999999995,8.999999999999999e-05,0.007154812674582324,0.006810100960555378,0.00488781748819981,0.0062895722488606545
2019-03-04,-0.005754259646224447,-0.003784334474155826,-0.003852553291284422,-0.005150465837463036,-0.0052,-0.0039000000000000003,0.0039000000000000003,8.999999999999999e-05,-0.0058442596462244464,-0.003874334474155826,-0.003942553291284422,-0.005240465837463036
2019-03-05,0.0,-0.001129609040564028,-0.0005525389099008127,0.005973702949263249,-0.0017000000000000001,-0.0031,-0.0023,8.999999999999999e-05,-8.999999999999999e-05,-0.001219609040564028,-0.0006425389099008127,0.005883702949263249
2019-03-06,-0.008267888563432635,-0.006475290443464621,-0.0038694843969584447,-0.009501167566110191,-0.0084,-0.0127,0.0005,8.999999999999999e-05,-0.008357888563432635,-0.006565290443464621,-0.0039594843969584445,-0.009591167566110191
2019-03-07,-0.010004261980949947,-0.007966138596662287,-0.00499439231381138,-0.005995191043514203,-0.008199999999999999,-0.0007000000000000001,-0.0034000000000000002,8.999999999999999e-05,-0.010094261980949946,-0.008056138596662286,-0.00508439231381138,-0.006085191043514203
2019-03-08,-0.00021047464067247557,-0.0019814953296373172,-0.0005578851840252197,-0.0047446939146456035,-0.0022,0.0006,-0.0014000000000000002,8.999999999999999e-05,-0.0003004746406724756,-0.002071495329637317,-0.0006478851840252197,-0.004834693914645603
2019-03-11,0.015371706402776297,0.014629175572499875,0.010044741785936395,0.021048783373610158,0.0149,0.0036,-0.0052,8.999999999999999e-05,0.015281706402776297,0.014539175572499875,0.009954741785936395,0.02095878337361016
2019-03-12,0.0039401247069073,0.002986412233503044,0.003867452859527276,-0.002532357092004278,0.0025,-0.0027,-0.0008,8.999999999999999e-05,0.0038501247069073,0.0028964122335030443,0.0037774528595272763,-0.002622357092004278
2019-03-13,0.0070235754422875996,0.007085012819019854,0.00440285742263935,0.00400644231217262,0.0068000000000000005,-0.0031,0.0008,8.999999999999999e-05,0.0069335754422876,0.006995012819019854,0.00431285742263935,0.00391644231217262
2019-03-14,-0.0006154763395820328,-0.000509660805512846,-0.0005479974695783429,0.0011063111064024689,-0.001,-0.004,0.0031,8.999999999999999e-05,-0.0007054763395820329,-0.000599660805512846,-0.000637997469578343,0.0010163111064024689
2019-03-15,0.004720828833438606,0.004998418165097718,0.0038376628050131867,0.003236286112728637,0.0048,-0.0025,-0.0024,8.999999999999999e-05,0.004630828833438606,0.004908418165097718,0.003747662805013187,0.003146286112728637
2019-03-18,0.00449416549482029,0.003654016187588205,0.0016386053914159149,0.010778907159367135,0.0046,0.0015,0.0044,8.999999999999999e-05,0.0044041654948202905,0.003564016187588205,0.0015486053914159149,0.010688907159367135
2019-03-19,0.00040689311779096293,0.0,-0.0005455184711607997,-0.005565482326794102,-0.0009,-0.0038,-0.009000000000000001,8.999999999999999e-05,0.0003168931177909629,-8.999999999999999e-05,-0.0006355184711607997,-0.005655482326794102
2019-03-20,-0.004472399089584855,-0.002932814592073618,-0.0016363970029535935,0.00031305219466237766,-0.0039000000000000003,0.0003,-0.0103,8.999999999999999e-05,-0.004562399089584855,-0.003022814592073618,-0.0017263970029535935,0.00022305219466237767
2019-03-21,0.012252454170164961,0.010954428541725347,0.007650054486742164,0.002386730493338929,0.0111,0.003,-0.012199999999999999,8.999999999999999e-05,0.012162454170164962,0.010864428541725347,0.007560054486742164,0.002296730493338929
2019-03-22,-0.020173554531690563,-0.018862067232769952,-0.013014964417874642,-0.016979001798540283,-0.0217,-0.0151,-0.0006,8.999999999999999e-05,-0.020263554531690563,-0.018952067232769952,-0.013104964417874641,-0.017069001798540283
2019-03-25,-0.0011144336630802831,-0.0008182201180374493,0.0,-0.0005956306339446327,-0.0005,0.0066,-0.0027,8.999999999999999e-05,-0.0012044336630802832,-0.0009082201180374493,-8.999999999999999e-05,-0.0006856306339446327
2019-03-26,0.006818206963698836,0.007164077197297836,0.004395493821799157,0.006356760952492824,0.0076,0.0017000000000000001,0.0046,8.999999999999999e-05,0.0067282069636988365,0.007074077197297836,0.004305493821799157,0.006266760952492824
2019-03-27,-0.004514904696208744,-0.004572544117090516,-0.0027351744360475383,-0.009869699666815168,-0.005,0.001,0.005,8.999999999999999e-05,-0.004604904696208743,-0.0046625441170905155,-0.002825174436047538,-0.009959699666815168
2019-03-28,0.0047416311431911495,0.0036747403347365815,0.0027426761336948324,0.00817386636675832,0.004,0.0034999999999999996,0.0002,8.999999999999999e-05,0.00465163114319115,0.0035847403347365817,0.0026526761336948326,0.00808386636675832
2019-03-29,0.006975677627849564,0.006814563575518129,0.006030523395142762,0.007712105382402301,0.0066,-0.0022,-0.0091,8.999999999999999e-05,0.006885677627849564,0.006724563575518129,0.005940523395142762,0.007622105382402301
2019-04-01,0.011817450229995918,0.011617193849060792,0.007629708557020054,0.002707977322620403,0.011899999999999999,-0.003,0.0098,0.0001,0.011717450229995919,0.011517193849060792,0.007529708557020054,0.002607977322620403
2019-04-02,0.0006041029364762807,0.0,0.0005406371466509796,-0.0025049233151673844,-0.0005,-0.0013,-0.0044,0.0001,0.0005041029364762806,-0.0001,0.0004406371466509796,-0.0026049233151673843
2019-04-03,0.004427360759852839,0.002197001751045091,0.0021625237616123005,-0.009613594012069737,0.0027,0.0022,-0.0039000000000000003,0.0001,0.004327360759852838,0.0020970017510450914,0.0020625237616123007,-0.009713594012069737
2019-04-04,0.0012022329550205324,0.0022916739976774902,0.0005390752804725896,-0.00039619570642002166,0.0019,0.002,0.009300000000000001,0.0001,0.0011022329550205324,0.0021916739976774904,0.0004390752804725896,-0.0004961957064200217
2019-04-05,0.005003144399112536,0.004639335046995319,0.0021562799540932875,0.0027744691777158437,0.0052,0.0053,-0.0008,0.0001,0.0049031443991125355,0.0045393350469953185,0.0020562799540932877,0.002674469177715844
2019-04-08,0.0009953495731209738,0.0010947712599989057,0.0016140148513370534,-0.0001581180775468427,0.0008,-0.0029,0.001,0.0001,0.0008953495731209738,0.0009947712599989056,0.0015140148513370533,-0.0002581180775468427
2019-04-09,-0.005569824973870152,-0.005765937389871079,-0.0037595872367003347,-0.006127321363395111,-0.006500000000000001,-0.005600000000000001,-0.0014000000000000002,0.0001,-0.0056698249738701524,-0.005865937389871079,-0.0038595872367003345,-0.006227321363395111
2019-04-10,0.005601021684326746,0.0035995440423273184,0.0032344717772558873,0.005131026202880973,0.0048,0.0096,-0.001,0.0001,0.0055010216843267455,0.0034995440423273186,0.0031344717772558875,0.0050310262028809725
2019-04-11,-0.0009943598374810847,0.0,0.0,-0.004036445230034769,0.0,-0.0031,0.004,0.0001,-0.0010943598374810847,-0.0001,-0.0001,-0.004136445230034769
2019-04-12,0.006969015108849952,0.006675373583502786,0.005373578428043757,-0.002304461745935016,0.006500000000000001,-0.005,0.0064,0.0001,0.006869015108849952,0.006575373583502786,0.005273578428043757,-0.0024044617459350157
2019-04-15,-0.0005930765841966057,-0.0005938742256690333,0.0,0.0020310038766264693,-0.0009,-0.0021,-0.0053,0.0001,-0.0006930765841966057,-0.0006938742256690333,-0.0001,0.0019310038766264693
2019-04-16,-0.0005937401664950492,0.0005942271218408735,-0.002137942967009643,-0.004014164161678213,0.0013,0.0012,0.006999999999999999,0.0001,-0.0006937401664950493,0.0004942271218408734,-0.0022379429670096426,-0.004114164161678213
2019-04-17,-0.0031676119975428962,-0.0021774071888873703,-0.0010712617800934243,-0.01316836883332173,-0.0032,-0.006999999999999999,0.0084,0.0001,-0.003267611997542896,-0.00227740718888737,-0.0011712617800934244,-0.01326836883332173
2019-04-18,0.0009930144895031745,0.0015869884833505932,0.0037534371440832714,0.008491772780508944,0.0011,-0.0025,-0.0051,0.0001,0.0008930144895031745,0.0014869884833505931,0.0036534371440832716,0.008391772780508944
2019-04-22,0.0,0.0009902468196125724,-0.0005342002193519102,0.002405689418605972,0.0011,-0.0045000000000000005,-0.0055000000000000005,0.0001,-0.0001,0.0008902468196125724,-0.0006342002193519102,0.002305689418605972
2019-04-23,0.009920762648570003,0.008903878519566755,0.0069481090318015415,0.007000025153201195,0.0097,0.0072,-0.0048,0.0001,0.009820762648570004,0.008803878519566755,0.006848109031801541,0.0069000251532011945
2019-04-24,-0.0009824390945779582,-0.002157180568283956,-0.0005307977014489262,0.0005958672295331979,-0.0023,0.0028000000000000004,-0.0007000000000000001,0.0001,-0.0010824390945779582,-0.002257180568283956,-0.0006307977014489263,0.0004958672295331979
2019-04-25,0.0,-0.00039306255568616333,0.0015933409421713396,0.0023818140283751177,-0.0014000000000000002,-0.0077,-0.0019,0.0001,-0.0001,-0.0004930625556861634,0.0014933409421713395,0.002281814028375118
2019-04-26,0.005506527255424443,0.004718683830452486,0.005301939574043679,0.011485281758853993,0.0053,0.0043,0.0007000000000000001,0.0001,0.005406527255424442,0.004618683830452486,0.005201939574043679,0.011385281758853994
2019-04-29,0.001955654428815956,0.001076502754429054,0.0005276412064143532,0.0023492509759124314,0.0018,0.0009,0.006500000000000001,0.0001,0.001855654428815956,0.0009765027544290539,0.0004276412064143532,0.0022492509759124315
2019-04-30,-0.0005855127633020984,0.0009772957557954154,-0.0010542189137235924,0.002265573753270189,-0.0004,-0.006999999999999999,0.0028000000000000004,0.0001,-0.0006855127633020985,0.0008772957557954153,-0.0011542189137235925,0.0021655737532701893
2019-05-01,-0.00761712501538081,-0.007421177892334985,-0.003694116889962462,-0.004988640705809955,-0.0083,-0.001,-0.0003,8.999999999999999e-05,-0.00770712501538081,-0.0075111778923349845,-0.003784116889962462,-0.0050786407058099545
2019-05-02,-0.00039359421730356114,-0.0021642622187350025,-0.0005295712785315931,-0.005875505371615075,-0.0016,0.0045000000000000005,-0.0027,8.999999999999999e-05,-0.00048359421730356116,-0.0022542622187350023,-0.0006195712785315932,-0.005965505371615075
2019-05-03,0.010435012621836215,0.009760421860329993,0.008479260906584907,0.016154496254799477,0.0113,0.009300000000000001,-0.0027,8.999999999999999e-05,0.010345012621836215,0.009670421860329993,0.008389260906584907,0.016064496254799478
2019-05-06,-0.0031176162427238863,-0.00439353671836018,-0.0031530889102340254,0.0017448202661072276,-0.0039000000000000003,0.006,-0.0042,8.999999999999999e-05,-0.003207616242723886,-0.00448353671836018,-0.003243088910234025,0.0016548202661072276
